date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-14 23:33:33,mvarelauy,DiegoBek,1,0,3,"Muchas gracias Diego por la celeridad de respuesta @pcrespi78 @Maria_Soledat @noemorales5 @sgtorresok pongámonos en campaña el lunes sin falta para activar ésto a fin de dar soporte a toda la comunidad de @sindromedown #Microsoft365 #Teams #Office365 #ONG #Solidaridad #COVID19",,@pcrespi78 @Maria_Soledat @noemorales5 @sgtorresok @sindromedown,#Microsoft365 #Teams #Office365 #ONG #Solidaridad #COVID19,1238971559701774341,https://twitter.com/mvarelauy/status/1238971559701774341
2020-03-14 23:18:13,GAdvoca,tanomdq86,1,0,0,"Por favor dejen de decir estas mentiras!! El interferón no sirve para el covid-19, y Cuba no ofrece más que propaganda y turismo. Lo que hace falta son alcohol y barbijos, que no hay",,,,1238967701407760384,https://twitter.com/GAdvoca/status/1238967701407760384
2020-03-14 23:17:14,leandrokemero,,1,0,1,"Ojo que esto recién empieza y si #SuspendanLasClasesYa No pueden suspender x 60 días. Acá está x empezar lo peor. #coronavirus #COVID19 Acá todos me dicen que hay que estar en aislamiento y yo ya estoy así !! ",,,#SuspendanLasClasesYa #coronavirus #COVID19,1238967452538679296,https://twitter.com/leandrokemero/status/1238967452538679296
2020-03-14 22:49:22,Cris_noticias,,30,168,354,"Confirmados 11 nuevos casos de COVID-19. Pertenecen a Cdad de Bs As, Sta Fe, Chaco, y la Prov de Bs As. De los 11, 10 tienen antecedentes de viaje a zona de riesgo, mientras que el otro es contacto estrecho de caso confirmado. El total en Argentina es de 45 casos, 2 fallecidos.",,,,1238960441310707712,https://twitter.com/Cris_noticias/status/1238960441310707712
2020-03-14 22:46:54,mirta_mefrec,,0,1,0,"En China usaron para el covid-19 interferon que es de Cuba tiene 30 años ",,,,1238959820243374084,https://twitter.com/mirta_mefrec/status/1238959820243374084
2020-03-14 22:17:25,miguelbordoni,eldestapeweb,0,0,0,"Estos 2 tipos son tan deletéreos q hasta el Covid-19 los anda esquivando x miedo a morirse.-",,,,1238952398397284352,https://twitter.com/miguelbordoni/status/1238952398397284352
2020-03-14 22:14:37,ExSantiagod____,,0,0,0,"Crespo anticipó las medidas de prevención contra el CoVid19. Abrazo. ",,,,1238951695389949952,https://twitter.com/ExSantiagod____/status/1238951695389949952
2020-03-14 21:39:28,Augustox111,BeluLawson,0,0,0,"Estas mas fuerte que la pandemia covid19",,,,1238942849858711553,https://twitter.com/Augustox111/status/1238942849858711553
2020-03-14 21:37:31,MerySur,,0,4,7,"Los Balcones y ventanas pasaron a ser el centro de la vida social en Europa. Me toca el alma que la creatividad siempre busque el camino para conectarnos con las emociones! Vivir en tiempos de: #coronavirus #COVID19 ",,,#coronavirus #COVID19,1238942357250342919,https://twitter.com/MerySur/status/1238942357250342919
2020-03-14 20:40:30,LucasNeyen,frannela_,0,0,1,"los pibes anoche tirando free rimando con covid19 ",,,,1238928011573047296,https://twitter.com/LucasNeyen/status/1238928011573047296
2020-03-14 20:39:14,liliana_soham,,0,18,32,"De acuerdo con el @vox_es, @peponila y @Desdemona_jna Leamos y viralicemos instrucciones cortas. CUIDÉMONOS ENTRE TODOS De los políticos responsables nos ocupamos después. #VivalaAlegria #CoVid19 #YoMeQuedoEnCasa #lavemostodoloquetocamos #distantimavicini #SuspendanLasClasesYa #",,@vox_es @peponila @Desdemona_jna,#VivalaAlegria #CoVid19 #YoMeQuedoEnCasa #lavemostodoloquetocamos #distantimavicini #SuspendanLasClasesYa,1238927692466196481,https://twitter.com/liliana_soham/status/1238927692466196481
2020-03-14 20:14:16,whiteponny_,,0,0,0,"Ya se que a mi también me va a dar COVID-19, mi idea es simplemente tener tan buenas defensas que logre recuperarme del episodio en mi casa !",,,,1238921406697607169,https://twitter.com/whiteponny_/status/1238921406697607169
2020-03-14 20:06:33,Cris_noticias,,13,33,69,"Hoy a las 20, Especial #Coronavirus de @telefenoticias Los esperamos junto a @barilirodolfo , el @DrLopezRosetti y todo el equipo con toda la información sobre la pandemia global del #Covid19 y su avance en el país y en el mundo. cc @darioturo @telefe",,@telefenoticias @barilirodolfo @DrLopezRosetti @darioturo @telefe,#Coronavirus #Covid19,1238919467557703680,https://twitter.com/Cris_noticias/status/1238919467557703680
2020-03-14 19:56:51,alitapaz,martin_caparros,0,0,2,"Cumplir con lo establecido por el Gobierno es fundamental para evitar la circulación del coronavirus Covid-19. Cuando respetás el aislamiento preventivo, priorizás tu salud y estás cuidando la de los demás. + info: http://www.argentina.gob.ar/salud/coronavirus-COVID-19",,,,1238917023956156416,https://twitter.com/alitapaz/status/1238917023956156416
2020-03-14 19:34:33,LeandroguerraOK,,0,0,0,"La @lospumasuar y la @nzrugbyofficial decidieron suspender de mutuo acuerdo el partido entre @jaguaresarg y @highlandersteam por el #coronavirus #covid19 ",,@NZRugbyOfficial @JaguaresARG @HighlandersTeam,#coronavirus #covid19,1238911414733090818,https://twitter.com/LeandroguerraOK/status/1238911414733090818
2020-03-14 19:17:57,frannv_rios,,0,0,1,"Ayer en el churruca fui con una amigo y nos pusimos a tomar mate, despues salio de Dermatología una doctora y nos increpó que no tomemos mate por el COVID-19, nos dijo que no debiamos por la pandemia, y que ella no deberia decirnos eso – at Complejo Médico ""Bartolomé Churruca-Visca""",,,,1238907235192930304,https://twitter.com/frannv_rios/status/1238907235192930304
2020-03-14 19:00:14,SIAC_cardio,JaimePineromd,0,4,8,"Estimado @JaimePineromd . Al día de hoy no hay evidencia suficiente que asocie los ACEi/ARB con de mortalidad por #COVID19 https://www.escardio.org/Councils/Council-on-Hypertension-(CHT)/News/position-statement-of-the-esc-council-on-hypertension-on-ace-inhibitors-and-ang",,@JaimePineromd,#COVID19,1238902776295559169,https://twitter.com/SIAC_cardio/status/1238902776295559169
2020-03-14 19:00:08,LaCamporaNunez,,0,2,4,"Cumplir con lo establecido por el Gobierno es fundamental para evitar la circulación del coronavirus Covid-19. Cuando respetás el aislamiento preventivo, priorizás tu salud y estás cuidando la de los demás. + info: http://www.argentina.gob.ar/salud/coronavirus-COVID-19 ",,,,1238902752115331072,https://twitter.com/LaCamporaNunez/status/1238902752115331072
2020-03-14 18:52:06,iconoalfano,AdamJKucharski,3,4,15,"Este es uno de los hilos más útiles que encontrará sobre el uso de modelos en la toma de decisiones de COVID19. Los enlaces a grupos y modelos están incluidos en el hilo. Algunos de ellos ya están publicados. Luego, el gobierno sopesa la evidencia para tomar decisiones políticas ",,,,1238900732377563143,https://twitter.com/iconoalfano/status/1238900732377563143
2020-03-14 18:28:51,jlocatell,NatiRamoneOk,0,0,0,"Teorías conspirativas falopa sobre el #COVID19 ",,,#COVID19,1238894879540903937,https://twitter.com/jlocatell/status/1238894879540903937
2020-03-14 18:24:16,EPAutora,spitta1969,0,0,0,"Soy 1 persona q victima, mala praxis odontólogica ( mujer) q jamás cuido lo q investigue, desde 1990 + ocultamiento medico, ese medico no sabe. Realmente se y esta en mi libro, mucho para alertar, y preservar, hoy digo no estamos preparados para el avance de Covid.19 contención",,,,1238893727999037444,https://twitter.com/EPAutora/status/1238893727999037444
2020-03-14 18:16:30,JotaPeRosendo,,0,1,0,"Impresiones sobre la Cuarentena en Argentina #Covid_19 #coronavirus",,,#Covid_19 #coronavirus,1238891772266385409,https://twitter.com/JotaPeRosendo/status/1238891772266385409
2020-03-14 17:59:16,IngAustral,,0,0,1,"Suspensión de clases presenciales del 16 al 30 de marzo | Informamos que, debido al avance de la pandemia de Coronavirus (COVID-19), las autoridades de la Universidad Austral hemos decidido suspender todas las clases y actividades presenciales. ",,,,1238887433942577153,https://twitter.com/IngAustral/status/1238887433942577153
2020-03-14 17:56:00,alejandradiaaaz,,0,0,0,"Hoy se duerme tranquilamente...me cuando el covid _19..solo esperar.",,,,1238886614543339524,https://twitter.com/alejandradiaaaz/status/1238886614543339524
2020-03-14 17:48:09,Pioja_mala,QHaRi,0,0,0,"Y por qué dicen que fiebre y dolor de garganta puede ser también Covid-19?",,,,1238884637801357315,https://twitter.com/Pioja_mala/status/1238884637801357315
2020-03-14 17:45:33,liliana_soham,,2,0,0,"La tristeza, preocupación y rencor, son los brebajes del diablo. La actitud Espiritual ante un diagnóstico positivo de #CoVid19 es la aceptación del hecho y la calma hasta que se pase. Aquéllos que creen en la existencia de una Suprema Conciencia supra física, oren y mediten.;los",,,#CoVid19,1238883983204798465,https://twitter.com/liliana_soham/status/1238883983204798465
2020-03-14 17:45:32,liliana_soham,,1,0,0,"Queridos twiteros. Recibimos muchas recomendaciones en cuanto a prevenir contagio y muerte x #CoVid19, son recomendaciones físicas. Ofrezco yo recomendaciones psicológicas q operan sobre lo físico. La sonrisa, la calma, la alegría hacen por nuestra salud q el ceño fruncido",,,#CoVid19,1238883979232718849,https://twitter.com/liliana_soham/status/1238883979232718849
2020-03-14 17:36:29,EPAutora,,0,0,2,"Encendieron la calefacción de líneas de trenes hoy CNN la Dra. Leona Wen acaba de decir la temperatura del verano 26 granos, no es atenuante alguno, hay q seguir mitigando y conteniendo a Covid.19 Q no entiende el Gobierno y el Periodismo, Argentino. Q estan haciendo?@edith_sga",,@edith_sga,,1238881700471549956,https://twitter.com/EPAutora/status/1238881700471549956
2020-03-14 17:18:57,entineduardo,PeroniaRepublic,2,0,3,"Pregunta... Porque un pasajero que arriba a #Ezeiza y proviene de paises con circulacion de #Covid_19 debe de guardar #cuarentena. Pero si arriba a un aeropuerto (por ejemplo) chileno, sube a un #crucero y desembarca en algun puerto de #Argentina ""No"" ?",,,#Ezeiza #Covid_19 #cuarentena #crucero #Argentina,1238877289745702914,https://twitter.com/entineduardo/status/1238877289745702914
2020-03-14 17:17:20,Joaquin72135184,Benandante1,0,0,0,"En Caballito cerraron casi todos los hoteles alojamientos, no x el covid19, si x el macricidio",,,,1238876883602878469,https://twitter.com/Joaquin72135184/status/1238876883602878469
2020-03-14 17:07:14,julianleunda,,1,10,19,"Nuevo coronavirus COVID-19 Los viajeros provenientes de países afectados deberán cumplir obligatoriamente con 14 días de autoaislamiento. ",,,,1238874341410045954,https://twitter.com/julianleunda/status/1238874341410045954
2020-03-14 17:03:41,RodriguezGDiego,,0,0,0,"Mamá por su cumple no quería reunión familiar, asado ni nada. Solo me dijo quiero ir a McDonalds, BurgerKing o Mostaza. Con esta histeria por el (COVID-19) preferimos hacer los patys en casa... Feliz cumple mamucha, te quiero tres millones! ",,,,1238873444919529475,https://twitter.com/RodriguezGDiego/status/1238873444919529475
2020-03-14 17:03:35,SebasDecker,TelemundoSports,1,12,43,"Italia jugó a puertas cerradas porque, se suponía, que era una buena forma de evitar la propagación del COVID-19. Si con estas evidencias, no se dan cuenta de que es una medida por demás ineficiente, o son muy obtusos o les importa muy poquito la salud de las personas. ",,,,1238873422383505408,https://twitter.com/SebasDecker/status/1238873422383505408
2020-03-14 16:54:52,DraLopezMarisol,,0,0,0,"Les comunico a mis pacientes que estamos preparados para recibirlos en el consultorio ofreciendo las condiciones de seguridad necesarias para cuidarnos y minimizar la diseminación del Covid-19. Las cirugías… https://www.instagram.com/p/B9uLRLUl9JD/?igshid=pa75c677tz7u",,,,1238871226094956547,https://twitter.com/DraLopezMarisol/status/1238871226094956547
2020-03-14 16:53:41,PatryCaseres,,0,0,1,"Excelente forma de demostrar el por qué es IMPRESCINDIBLE LAVARSE LAS MANOS. MIREN EL VIDEOOO!!!! #Covid19 #Conciencia #Responsabilidad #CombatamosElVirusJuntos en Flores, Distrito Federal, Argentina https://www.instagram.com/p/B9uK6n_pNvb/?igshid=3j0st3bg9jq7",,,#Covid19 #Conciencia #Responsabilidad #CombatamosElVirusJuntos,1238870930165727240,https://twitter.com/PatryCaseres/status/1238870930165727240
2020-03-14 16:53:27,AsambleaPetshop,,0,0,1,"https://www.instagram.com/p/B9uJTpehAu4/?igshid=1ru6v0aov9un8 Prevención, cuarentena y mis mascotas. #menosmiedomasprecaucion @asambleapetshop Concientizar es Comprometerse #coronavirus #covid_19 #NoCompresADOPTA #tenenciaresponsable #adoptaresponsablemente #noloabandones #noalabandono #adoptanocompres – at Asamblea Pet Shop",,@AsambleaPetshop,#menosmiedomasprecaucion #coronavirus #covid_19 #NoCompresADOPTA #tenenciaresponsable #adoptaresponsablemente #noloabandones #noalabandono #adoptanocompres,1238870872062078976,https://twitter.com/AsambleaPetshop/status/1238870872062078976
2020-03-14 16:36:43,SandritaSPQR,GuhseRodolfo,0,0,1,"Pero Bolivia pide cerrar la frontera a los Argentinos para evitar el covid19",,,,1238866661714821122,https://twitter.com/SandritaSPQR/status/1238866661714821122
2020-03-14 16:30:57,Toti_Salva,,0,0,0,"-. No hay datos certeros sobre EL ORIGEN DE LA MISMA. Solo sé sabe que el COVID-19, Neumonía de Wuhan o Coronavirus, tiene su origen en dicha Ciudad Asiática: Wuhan con una población de al menos 11 millones de… https://www.instagram.com/p/B9uIh5spusw/?igshid=jpi81tboej8g",,,,1238865210959695872,https://twitter.com/Toti_Salva/status/1238865210959695872
2020-03-14 16:16:49,EPAutora,FerIglesias,0,0,0,"no van a parar, no pueden, el Covid.19 es una gran oportunidad para qse vea lo q generó la mal llamada decada ganada. No hay lógica en sus relatos. Hicieron hasta el lunes 9.3.2020 o control, no iba a llegar !!! Miedo de estas personas. Hagamos nosotros, mitigación del Virus",,,,1238861651497140224,https://twitter.com/EPAutora/status/1238861651497140224
2020-03-14 16:14:34,CronicaTropical,,0,0,0,"#TomemosConciencia Comparto este publicacion que nos muestra el crecimiento y expansión del #coronavirus #covid19 Respetemos Las Dicisiones Imolementadas #salud #pandemia #alerta #familia en Argentina , Buenos Aires https://www.instagram.com/p/B9uGkkgn4T_/?igshid=xig4nxvy7cto",,,#TomemosConciencia #coronavirus #covid19 #salud #pandemia #alerta #familia,1238861086327214081,https://twitter.com/CronicaTropical/status/1238861086327214081
2020-03-14 16:13:36,pavesioluis,,0,8,9,"La OMS ha aclarado que los animales de compañía no transmiten el COVID-19. ¡DALE RT para evitar abandonos, por favor!",,,,1238860841199587328,https://twitter.com/pavesioluis/status/1238860841199587328
2020-03-14 16:09:16,entineduardo,,0,0,0,"Pregunta... Porque un pasajero que arriba a #Ezeiza y proviene de paises con circulacion de #Covid_19 debe de guardar #cuarentena. Pero si arriba a un aeropuerto (por ejemplo) chileno, sube a un #crucero y desembarca en algun puerto de #Argentina ""No"" ? #FelizSabado",,,#Ezeiza #Covid_19 #cuarentena #crucero #Argentina #FelizSabado,1238859750298845185,https://twitter.com/entineduardo/status/1238859750298845185
2020-03-14 15:57:05,VaLeCiTa81,,1,5,3,"siguen los contagios de COVID-19 x que la gente es una mierda.",,,,1238856685063671808,https://twitter.com/VaLeCiTa81/status/1238856685063671808
2020-03-14 15:53:12,CarlosS95604776,,0,3,7,"@BocaJrsOficial Por motivo del COVID-19 a partir del lunes 16/3 se suspenderán las clases y todas las actividades. por tiempo indeterminado. ",,@BocaJrsOficial,,1238855706964566016,https://twitter.com/CarlosS95604776/status/1238855706964566016
2020-03-14 15:21:10,sitiovestuarios,,0,0,0,"#worldskate #skateboard #skateboading #lima #peru #covid_19 en Belgrano BsAs Argentina https://www.instagram.com/p/B9uAi3ABP2O/?igshid=tpj969n9fk40",,,#worldskate #skateboard #skateboading #lima #peru #covid_19,1238847647907184640,https://twitter.com/sitiovestuarios/status/1238847647907184640
2020-03-14 15:19:34,revistaferias,CEC_BsAs,0,1,2,"Comunicado sobre la reprogramación de eventos @CEC_BsAs | #coronavirus #COVID19 ",,@CEC_BsAs,#coronavirus #COVID19,1238847246780825600,https://twitter.com/revistaferias/status/1238847246780825600
2020-03-14 15:14:53,HLuisina,,1,1,1,"Cuando egresé de la secundaria estuvo la H1N1, y ahora que estoy por egresar de la facultad COVID-19. El mundo no quiere que egrese.",,,,1238846067883438080,https://twitter.com/HLuisina/status/1238846067883438080
2020-03-14 14:53:33,Schiavini_Ush,thejuicemedia,0,0,0,"Porqué nuestro comportamiento es vital para reducir la tasa de contagio del #Covid_19. Video en joda pero con contenido serio. ",,,#Covid_19,1238840698247528453,https://twitter.com/Schiavini_Ush/status/1238840698247528453
2020-03-14 14:52:19,soylagucci,,0,0,2,"me llego a quedar sin vacaciones por el coronavirus y no los va a matar el covid-19, los voy a matar yo a todos",,,,1238840387764092929,https://twitter.com/soylagucci/status/1238840387764092929
2020-03-14 14:39:59,Valecita70,pagina12,0,0,0,"Espero que no decreten la feria judicial. Como abogada litigante esto a nosotros nos perjudica xq no tenemos ingresos fijos. Todo esto del covid19 me parece una exageración y más después de haber leído y escuchado al Dr. Pablo Goldsmith",,,,1238837282188210176,https://twitter.com/Valecita70/status/1238837282188210176
2020-03-14 14:38:45,LlegarAlto,,0,0,0,"NUESTRAS REUNIONES ⠀ DOMINGO 15/3 – DOS REUNIONES: 17 a 18:30 Y 19 a 20:30 HS. ⠀ Frente a la realidad del COVID-19 y siguiendo las instrucciones del Gobierno de la Ciudad Autónoma de Buenos Aires (Dec. 140-20),… https://www.instagram.com/p/B9t7sO4p75p/?igshid=1vethse8jhwtj",,,,1238836974108037120,https://twitter.com/LlegarAlto/status/1238836974108037120
2020-03-14 14:35:30,LlegarAlto,,0,0,0,"NUESTRAS REUNIONES . DOMINGO 15/3 – DOS REUNIONES: 17 a 18:30 Y 19 a 20:30 HS. . Frente a la realidad del COVID-19 y siguiendo las instrucciones del Gobierno de la Ciudad Autónoma de Buenos Aires (Dec. 140-20),… https://www.instagram.com/p/B9t7Ud_JzCr/?igshid=omb953bxdpb5",,,,1238836156000661511,https://twitter.com/LlegarAlto/status/1238836156000661511
2020-03-14 13:54:40,KatzDra,,2,5,30,"Quizás llego el momento de tomar medidas #drasticas por #COVID19!",,,#drasticas #COVID19,1238825878722883584,https://twitter.com/KatzDra/status/1238825878722883584
2020-03-14 13:45:24,AvellanedaReal,,1,2,3,"Los números del #coronavirus a este momento : En todo el mundo ya hay 132.758 casos confirmados y 4955 muertes Fuera de #China (122 países y territorios) 51 767 confirmados 1775 muertes #China 80.991 confirmados 3180 muertes #COVID19 ",,,#coronavirus #China #China #COVID19,1238823545997791233,https://twitter.com/AvellanedaReal/status/1238823545997791233
2020-03-14 13:43:19,danny_jr_78,,0,0,0,"Ante el parate de la nba a causa del covid-19 en el ultimo partido vincecarter_official pidio entrar al juego y convirtió este triplazo. Sera el ultimo de su carrera??? Ojala podamos disfrutarte un tiempo mas… https://www.instagram.com/p/B9t1Q_3lAn9/?igshid=28n6qyrsuvug",,,,1238823022984867841,https://twitter.com/danny_jr_78/status/1238823022984867841
2020-03-14 13:14:24,FOPyME,FOPyME,0,0,0,"Breve encuesta para analizar el impacto en la comunidad PyME #covid19 Gracias por difundir ",,,#covid19,1238815746299478018,https://twitter.com/FOPyME/status/1238815746299478018
2020-03-14 12:57:16,walyduverne,mauriciomacri,0,0,0,"En la ZZZZZZozzzzzzzzobra ya caímos con el desastre incendiado que dejaste, inoperante. El riesgo del COVID-19 acá es inofensivo y un ""0,000002 %"" MORTAL con respecto a tu riesgo país heredado. Andá a jugar al golf monigote... ",,,,1238811434802438145,https://twitter.com/walyduverne/status/1238811434802438145
2020-03-14 12:46:53,walyduverne,miguegranados,0,0,0,"Jajajajaja mata al COVID - 19?? ",,,,1238808822237532160,https://twitter.com/walyduverne/status/1238808822237532160
2020-03-14 12:36:09,patitace,,0,0,0,"Así q Marce fue uno de los q firmo para sancionar a River si no se presenta a jugar? El club cerro x Covid 19. Hay un caso positivo. El irresponsable este tiene idea x q hay ente q puede morir? Siempre la miseria d la gente sale a flote #AlertaCoronavirus",,,#AlertaCoronavirus,1238806118354345987,https://twitter.com/patitace/status/1238806118354345987
2020-03-14 12:34:21,MarcelaChitiva,FainPablo,3,4,11," ¿Ya desinfectaron hoy sus celulares? Recuerden que el covid-19 puede sobrevivir hasta 9 horas en la superficie de los teléfonos. No tiene mucho sentido que nos lavemos las manos si seguimos portando el virus en nuestros dispositivos. ",,,,1238805668771115008,https://twitter.com/MarcelaChitiva/status/1238805668771115008
2020-03-14 12:25:35,UTEDYCNacional,,1,4,6,"#Coronavirus #Prevención Mantenerse informado y seguir las recomendaciones de prevención es vital para hacerle frente al coronavirus COVID-19. #Compartísalud #Ospedyctecuida #UTEDYC",,,#Coronavirus #Prevenci #Compart #Ospedyctecuida #UTEDYC,1238803459400482816,https://twitter.com/UTEDYCNacional/status/1238803459400482816
2020-03-14 11:56:09,Daiguryhokan,,0,0,0,"Biocubafarma garantizará producción de los 22 medicamentos para el tratamiento del Covid-19 http://www.granma.cu/cuba-covid-19/2020-03-13/biocubafarma-y-la-covid-19-tenemos-el-interferon-que-equivaldria-a-tratar-en-cuba-a-todos-los-infectados-en-china Via @Granma_Digital",,@Granma_Digital,,1238796054692274181,https://twitter.com/Daiguryhokan/status/1238796054692274181
2020-03-14 11:45:04,gonzaeperez,,0,15,35,"@untiempomas esto buscan los sanitaristas. A esto se refiere @norabar Que el contagio sea paulatino y no sature el sistema de salud. #COVID19 ",,@untiempomas @norabar,#COVID19,1238793263743668226,https://twitter.com/gonzaeperez/status/1238793263743668226
2020-03-14 11:41:55,JorgeNorberto15,,0,0,1,"Hace 12 años que le reclaman a Larreta que los cague a palos y no lo hace pero ahora seguro que con el COVID-19 seguro que lo hace. Qué cabecita!! ",,,,1238792470785413122,https://twitter.com/JorgeNorberto15/status/1238792470785413122
2020-03-14 11:36:09,hiebramb,shooLion21,0,0,0,"Estos no se contagian el Covid19..!!! Hdrmp ",,,,1238791019107364866,https://twitter.com/hiebramb/status/1238791019107364866
2020-03-14 11:03:35,Jcgambina,,0,1,2,"Julio Gambina hace un análisis sobre el COVID-19 y la actual crisis mun... https://youtu.be/vrQ-XycXHJE vía @YouTube",,@YouTube,,1238782825790390273,https://twitter.com/Jcgambina/status/1238782825790390273
2020-03-14 07:40:19,Veronica_Sg1,eledenmx17,0,0,0,"El cantante mexicano Carlos Rivera pospuso la presentación que tenía programada para el sábado 14 de marzo en Mérida, Yucatán, esto como un esfuerzo por prevenir el contagio de COVID-19. ",,,,1238731669567348736,https://twitter.com/Veronica_Sg1/status/1238731669567348736
2020-03-14 07:39:56,Veronica_Sg1,Univ_espect,0,0,0,"#Covid_19 Por seguridad de sus fans, Carlos Rivera pospone concierto en Mérida http://eluni.mx/yjktc7xmg",,,#Covid_19,1238731573840752640,https://twitter.com/Veronica_Sg1/status/1238731573840752640
2020-03-14 06:57:52,LaraCortona,,0,0,0,"Con un estornudo te dejo en la lona -atenti covid-19 biza",,,,1238720989707612161,https://twitter.com/LaraCortona/status/1238720989707612161
2020-03-14 05:42:32,nicocabralok,,0,1,8,"Pelea de infectados del coronavirus en Marina, primeros casos del covid- 19 en la plaza de marina.",,,,1238702027762515974,https://twitter.com/nicocabralok/status/1238702027762515974
2020-03-14 05:18:16,edith_sga,FotografoGus1,0,0,0,"No a la Impunidad.Q no se aprovechen de Covid.19 El pueblo esta esperando Justicia El 19.12.2019 el mundo fue llamado a cuidar cada pais. Argentina( sorda) y dejaron ingresar, al Coronavirus, ya no se puede evitar, si se puede intentar no avance, lo intentaremos?",,,,1238695921443012608,https://twitter.com/edith_sga/status/1238695921443012608
2020-03-14 04:00:31,_intoxicados16,LuuchoDeluca,1,0,0,"Toy en un nivel bajo en todo aspecto de mi vida mas alla de cualquier mujer.. desde lo deportivo hasta lo emocional.. Ya no tengo arreglo.. soy una iglesia abandonada, ya no tengo cura... por eso espero con ansias el covid-19. Quizas sea la salida triunfal de todo esto....",,,,1238676357690929152,https://twitter.com/_intoxicados16/status/1238676357690929152
2020-03-14 03:40:17,clafiguearg,,0,0,0,"No controlan a sus repartidores, a los locales, ES LA SEGUNDA VEZ QUE NOS HACEN ESPERAR HORAS @pedidosya #AHORA #Covid_19 su servicio es PÉSIMO Y YA ESTOY DANDO DE BAJA ESTA APP DE MIERDA",,@pedidosya,#AHORA #Covid_19,1238671263176015872,https://twitter.com/clafiguearg/status/1238671263176015872
2020-03-14 03:40:16,clafiguearg,,1,0,0,"De terror @pedidosya no entregaron el pedido x segunda vez en la casa de mi amigo en lomas de Zamora #Covid_19",,@pedidosya,#Covid_19,1238671259296202760,https://twitter.com/clafiguearg/status/1238671259296202760
2020-03-14 03:22:35,Oscarmilu,clarincom,0,0,0,"Es verdad este espécimen no identificado existe y es peor que el COVID-19, y es local",,,,1238666812151209989,https://twitter.com/Oscarmilu/status/1238666812151209989
2020-03-14 03:11:41,Rubenoscaraguir,NicoJoseIsola,0,0,0,"Impactante hilo sobre el corona virus en Europa.. Imagino cuando llegue con todo a la República Populista de Precaria.. #coronavirus #Covid_19 #covidPeronistán",,,#coronavirus #Covid_19 #covidPeronist,1238664066551484416,https://twitter.com/Rubenoscaraguir/status/1238664066551484416
2020-03-14 02:51:30,helenmoli,,1,3,3,"#fenomenostn cuánto tardan en confirmar Covid19? Si Tenes fiebre y no tuviste contacto con extranjero, no te hacen el test. Como van a descubrir casos autóctonos?",,,#fenomenostn,1238658989753356289,https://twitter.com/helenmoli/status/1238658989753356289
2020-03-14 02:35:29,rodnto,,0,0,0,"@FenomenosTn ¿Los animales domésticos pueden sufrir las consecuencias del COVID 19?",,@FenomenosTn,,1238654958234406913,https://twitter.com/rodnto/status/1238654958234406913
2020-03-14 02:20:52,Valecita70,,0,0,2,"No saludes al vecino, no compartas con tu amigo. Encerrate en tu casa. Que facil es dominar al que tiene miedo! No hay nada más facho que un burgués asustado! #coronavirus #CoronavirusEnArgentina #EmergenciaSanitaria #Viernes13 #Covid_19",,,#coronavirus #CoronavirusEnArgentina #EmergenciaSanitaria #Viernes13 #Covid_19,1238651277749387264,https://twitter.com/Valecita70/status/1238651277749387264
2020-03-14 02:17:48,Javichamula1,Covid19_Time,0,1,2,"Si trump da positivo game over. Cierren el 11 Wall Street y pongan un museo.",,,,1238650508023410694,https://twitter.com/Javichamula1/status/1238650508023410694
2020-03-14 02:13:02,diegotefraga,,2,18,72,"El COVID 19 va a servir para desarrollar la cultura del home Office a la que muchos todavía se resisten",,,,1238649307114373123,https://twitter.com/diegotefraga/status/1238649307114373123
2020-03-14 02:04:34,Clau_Cantos,,0,0,0,"#ViernesIntratable el problema que con la gripe estacional, yo que tengo diabetes tipo 2 no me muero, con el #Covid_19 si! que parte de es muy peligroso para los q tenemos enfermedades crónicas no se entiende @pviloutaoficial y es muy contagioso",,@pviloutaoficial,#ViernesIntratable #Covid_19,1238647175409733637,https://twitter.com/Clau_Cantos/status/1238647175409733637
2020-03-14 02:02:45,syta_ro,,0,0,2,"Viendo #MilenioLive. Gracias por acercarme a España cada viernes, y con estos programas especiales sobre el COVID-19, mucho más. Estar bien informada cuando se está lejos de casa es un alivio, aunque las noticias no sean buenas. Fantástica labor de todo el equipo. Gracias.",,,#MilenioLive,1238646719233101824,https://twitter.com/syta_ro/status/1238646719233101824
2020-03-14 02:02:13,AgosMazzarelliM,,0,1,0,"#CoronavirusEnArgentina #Covid_19 #CoronavirusArgentina Cualquier duda llame al 107 o 148.",,,#CoronavirusEnArgentina #Covid_19 #CoronavirusArgentina,1238646583622799362,https://twitter.com/AgosMazzarelliM/status/1238646583622799362
2020-03-14 01:59:15,lunakchai,,0,0,0,"A todos los que invité cordialmente a la exhibición de arte de toy photography les comento que por medidas sanitarias #Covid_19 el evento la muestra ha sido suspendido. Gracias a todos por apoyarme – at Adrogué",,,#Covid_19,1238645838672470016,https://twitter.com/lunakchai/status/1238645838672470016
2020-03-14 01:44:37,Lala1498,LuisGasulla,0,0,1,"Bueno por mas #Covid_19 nunca se olvidan de ser mafiosos, lo único que nos falta es otro Nisman ",,,#Covid_19,1238642155108827136,https://twitter.com/Lala1498/status/1238642155108827136
